"","sex0","agesex","ageca","age0","cpthalach","cpexang","cp0","thalachage","thalachexang","thalach0","exang0","oldpeakslope","oldpeak0","slopethalach","slopethal","slope0","ca0","thalsex","thalexang","thal0","labelcp","labelthalach","labeloldpeak","labelca","labelthal","lp__"
"13",0.103818916402479,-0.748797669323889,0.298659251263286,0.593192876831486,-0.0336642818979825,1.29784841257525,1.09275847430716,0.00654992567115278,-0.0374459680292857,5.25622520409491,-1.50834852639722,0.222113226279444,-0.575396331731759,-0.0789903992861494,0.114058192133977,0.243553503258874,-2.4591349172802,1.08579644879804,0.328033812955041,1.23665224620389,0.218495008625518,-0.0638095365004339,1.07920465120696,1.23134330773232,0.306176181141427,178975.828284098
"14",0.129574910051227,-0.734651727293666,0.333081100220039,0.607691359353134,-0.032947519898107,1.2346997704512,1.09957790000525,0.00656192925913177,-0.0316262247855062,5.24311990276166,-1.5121425242281,0.115357167516139,-0.549208240270159,-0.0696617704476571,0.0676269991841041,0.341734528908351,-2.43589695616402,1.10012660894926,0.231673228582262,1.35303113777905,0.193037488526281,-0.0707093887808175,1.00756794154837,1.05416595607875,0.385100477135428,178977.621076172
"15",0.138057553116525,-0.800653188286761,0.279198877248292,0.596656217434784,-0.0266234101019772,1.19188730031449,1.08404325222539,0.00636717466895167,-0.0309047833506029,5.22202775910548,-1.51241539176233,0.220784741810739,-0.542224386892264,-0.0659231963851475,0.172344455486602,0.334989379874594,-2.38061696465281,1.10474728277153,0.237568026396594,1.23529716451539,0.211316737011586,-0.0892398444815037,0.951295189877065,1.11390111634935,0.277233019060073,178973.027392327
"16",0.110085109032153,-0.738881855527146,0.277011416568269,0.590281084851927,-0.0345173352573536,1.14921625051446,1.08430772579328,0.0064894908808758,-0.0292906512063286,5.24988976469377,-1.51062956513087,0.123111998165978,-0.567570892931051,-0.0705276362478054,0.080484286155008,0.303999257209345,-2.30275011470427,1.10314256123969,0.229836473882191,1.32056740019515,0.211453702189205,-0.0832493068860674,0.975935400970953,1.08231318872867,0.386920340873496,178979.959143511
"17",0.10472948207102,-0.729696204706196,0.291754711518509,0.590607385987915,-0.0223289379737511,1.13330218102899,1.06746515859143,0.00633812247938287,-0.0279837761256354,5.19572296945478,-1.51105028621661,0.215514268067511,-0.567506475240087,-0.0619640631395157,0.061783894288716,0.309769034014729,-2.30842791200593,1.10143574521857,0.229943807610652,1.3511864320935,0.206349014241137,-0.0775586243472446,0.958043909875778,1.06449266783863,0.321020305979192,178976.92332715
"18",0.108520122896448,-0.744665369997719,0.294676509269842,0.592110835723449,-0.0335312075203435,1.14428554354641,1.08886286023979,0.00670761677447388,-0.0296912536881899,5.22602754407367,-1.51067319072506,0.190177510765191,-0.569848304605174,-0.0615455238633745,0.0749898669669975,0.34325432466675,-2.32214374629971,1.09935423622744,0.229320396526848,1.35500414239862,0.188965836684296,-0.0789720574333905,0.964147438453772,1.07475994171491,0.305789760627043,178979.474023826
"19",0.12921713089463,-0.702040331541518,0.326852579366744,0.603542363805769,-0.0302909255806099,1.11420418359147,1.09197659636196,0.00671033818399429,-0.0303794770172024,5.23194524176417,-1.49638904293254,0.178220639192975,-0.555855543905803,-0.0680874273041863,0.120097462434398,0.310324039482536,-2.51724337588956,1.08596032391312,0.245511566557558,1.20092927672506,0.2011439837398,-0.0939077296137819,0.96117052649419,1.11211735991522,0.417464433741276,178979.392059397
"20",0.0880820040328621,-0.765810096143079,0.329327334629001,0.617693684557873,-0.03014884281042,1.06376501532318,1.05353777470247,0.0064595664738323,-0.0261750635082618,5.22702058850063,-1.48218564066583,0.156092609862162,-0.53903367474419,-0.0640879129097367,0.0714205353005355,0.328914601073215,-2.5446308197273,1.07857284986422,0.171969138685797,1.37443060277481,0.299768541977498,-0.0924120977474458,0.961076022186485,1.15698033410025,0.267037113319446,178982.090173406
"21",0.11656948752906,-0.703833958301132,0.316544015146707,0.599480193491123,-0.0333000276769382,1.00322936653493,1.08672242334217,0.00651967533140352,-0.0225060687336954,5.24496229524911,-1.46984744531787,0.182170533802688,-0.509068864063202,-0.0758739105952112,0.141832571615015,0.299736662349096,-2.49722859318782,1.08983335235775,0.128935956237991,1.23896925290069,0.191191188070714,-0.0744440413860935,0.912448351414782,1.11089836962247,0.274113591230929,178979.394960729
"22",0.0965955484591624,-0.763294764538279,0.342937618075831,0.611276044481026,-0.0340050013795915,1.02104431903884,1.08890247846674,0.00614207740011516,-0.0245585223786527,5.2293490641212,-1.46815352282963,0.153821553285784,-0.555371768268034,-0.0655461408024177,0.0356511910071636,0.332731924572709,-2.69473043716202,1.08726609728028,0.146909768788764,1.40706955113058,0.327127808978607,-0.0759726979980459,0.843220924928689,1.25355308063881,0.409721822816841,178974.69481022
"23",0.102477315070785,-0.781743700547932,0.367616046855673,0.611166792369933,-0.0278443461740749,1.02392785735171,1.03162532193697,0.00625467494038842,-0.0241652342331135,5.23591547477462,-1.46817415206594,0.18524035396437,-0.548878036874207,-0.0705829140284952,0.0644894606042606,0.327479185671123,-2.73174988646005,1.07793558610645,0.140647304303393,1.35471125584599,0.352555128094076,-0.0965203524907605,0.844846502411586,1.21544324733936,0.380361484870218,178977.506982672
"24",0.119361963987751,-0.782977436206277,0.332751421548217,0.608106886977601,-0.0293214699260665,1.03182309712111,1.06085126923809,0.00650800681144585,-0.0219197988970823,5.22413720220347,-1.4718748997595,0.109809266889758,-0.547086957705119,-0.0644552079880318,0.0643161693963351,0.492129504370388,-2.55704479628563,1.07467444892108,0.127211995496297,1.35354980230252,0.353396411925697,-0.0670294897634678,0.870931355637584,1.25907985375925,0.418755132874828,178970.051499907
"25",0.088898992969805,-0.720539082608567,0.312243767472172,0.600483141967721,-0.0240960373896344,1.0484925216833,1.02701453337962,0.00649166916725625,-0.0222274411038355,5.23200969941772,-1.47672005014942,0.200339078212297,-0.560207562898324,-0.0768929753417266,0.119844596072077,0.224703204219294,-2.59641101879666,1.09048691774863,0.0729510355369362,1.23023647508764,0.309207836972584,-0.0969235950865076,0.887337632245315,1.27790447293081,0.280088394935048,178974.842981247
"26",0.070763284701694,-0.740582227688684,0.319695002118553,0.586997881769694,-0.0323974464514368,0.975574282920732,1.06634459333136,0.00663734720951684,-0.0214450585213197,5.2198089139088,-1.4848713248067,0.126128665186952,-0.549126887412699,-0.0571241814651429,0.0892110746025112,0.432817943713009,-2.43296212796437,1.08014782952628,0.0816539675670226,1.25865823251279,0.21232067619388,-0.0804808469033168,0.919688545498389,1.01935695445833,0.401131323599343,178976.6381058
"27",0.0216223482090087,-0.695452030772266,0.341642092912688,0.604630607674307,-0.0331285435591959,0.997177779863861,1.07837136100345,0.00650266910898982,-0.0229160335459453,5.22312844700171,-1.49354412421346,0.166533828218414,-0.561255665440343,-0.0580937115023136,0.0885745185188882,0.19312050984861,-2.50230452177402,1.07710595198849,0.201872660269747,1.28070870289494,0.224972259415467,-0.090743807202281,0.930385586945084,0.913272613895531,0.307924944214328,178977.442268786
"28",-0.0155341272515247,-0.756251369287213,0.30612843619198,0.592391676656348,-0.0357893625892477,0.987128344256079,1.11634810145188,0.00679345400432634,-0.0200860896821275,5.24655684537164,-1.50421103887287,0.128543631527141,-0.549563385679118,-0.0660634988913963,0.0500020425485712,0.286489347019985,-2.42587009043327,1.07496963402006,0.115030768191301,1.32826641957198,0.206603282152695,-0.0884937253702359,0.933346937286664,1.02117096086797,0.373972701524383,178976.444694857
"29",-0.0100235810405289,-0.684365762973355,0.334401014924108,0.610220978054039,-0.0339301051027635,1.01279865009959,1.01263571468296,0.00641740497892636,-0.0252437455269854,5.24019189870516,-1.49776933776766,0.212041518260387,-0.555561638378248,-0.0686518306072427,0.0288179201009339,0.252188981893835,-2.49433486862308,1.06920238095892,0.208353727714585,1.42645332004138,0.339688584091175,-0.0862441547637505,0.94863458177242,1.10800642164915,0.332836375306814,178981.572559878
"30",-0.0136883872217252,-0.728525345713235,0.341110537496825,0.642276029950552,-0.0380210244224479,0.963552402287676,1.08065609092084,0.00620891682769733,-0.0263724971590807,5.25392831652137,-1.492701335351,0.140001977188052,-0.56108281727902,-0.0703470103955492,0.150690431843261,0.412605591947028,-2.48227953908204,1.07493103862369,0.280679361890703,1.16125872282744,0.301909353982776,-0.0811926713824334,0.927355356197866,0.986369013325412,0.357144991258103,178982.084595211
"31",-0.0102634137043581,-0.699233171079364,0.322839822714705,0.641400790543441,-0.0352397225263294,0.970970774899026,1.02318710830055,0.00605754942290824,-0.0265101327752157,5.23835784816423,-1.49169112444225,0.13234320537811,-0.563835572954911,-0.0549707851687918,0.150894542248847,0.386746182195598,-2.51561667313213,1.07965273628069,0.283570242419014,1.16580715241668,0.319394979490683,-0.0862010443860009,0.941326989430261,1.02353755970258,0.342677653881861,178980.240831128
"32",0.0160495610550117,-0.724309655661766,0.335198131019468,0.650867322101433,-0.0288580967448386,0.963687732644255,1.04637430937164,0.00607988596714781,-0.0243495489719299,5.24319200899827,-1.51011644722982,0.213631956401094,-0.535926120880055,-0.0764447475613859,0.0616839182718714,0.233033844022195,-2.49770060956246,1.05617557115612,0.270342297314576,1.33815412059578,0.28934601775896,-0.075293782252455,0.945945304151119,0.770368256445566,0.335748687320376,178980.873977408
"33",0.0223296982300374,-0.694360128377186,0.32893487934747,0.626903869117893,-0.0314408174758261,0.952925591801033,1.01215801394211,0.00633431668407901,-0.0223771218984796,5.22681052326962,-1.49587603671664,0.144169029633673,-0.492149834405454,-0.0684255466449298,0.117605182802956,0.403575100297884,-2.58894583778474,1.067719727207,0.19465018324905,1.2516843552959,0.278550047623199,-0.0765738018948409,0.999044318930839,0.896541213781313,0.353976438293553,178978.092017545
"34",0.0552744459518718,-0.683480875167644,0.335081074457296,0.638287769987759,-0.0321415635498744,0.954392926979066,1.11643480942157,0.00615091414656463,-0.023778925808647,5.23072119821332,-1.48862711319146,0.190392413897027,-0.509315548902578,-0.0655465040019493,0.125124351336452,0.272486749130318,-2.61433482282276,1.05982481285098,0.187004864166157,1.25458308226165,0.302717988043737,-0.0867338256441509,0.955825056714413,0.91397880707088,0.292462275160076,178980.900197963
"35",0.067305630199674,-0.684600880687782,0.315908790669684,0.650374026340703,-0.0313394138874746,0.961889571924695,1.11713935413363,0.00599885069043993,-0.0245608430551315,5.24153459028522,-1.49041658019135,0.193201336961583,-0.51668636639438,-0.0694531859576377,0.0555820131018881,0.295960107781652,-2.60724735068054,1.06183715368523,0.224295826846545,1.35589161727198,0.258727497281561,-0.0815151367706929,0.958770814975261,1.01882286109685,0.334092869496723,178982.637756818
"36",0.0229016014333011,-0.710687685417332,0.299689063143885,0.615507019054687,-0.0310649785489596,0.946351541559855,1.043288519682,0.0065384833898014,-0.0223708318192076,5.25017256595834,-1.47708480347938,0.138107660700328,-0.536101793047592,-0.0720839237425114,0.0650259564104458,0.317392566170676,-2.37510199795894,1.06459154017909,0.198737693849496,1.3203775214579,0.135926625586495,-0.0881711442722482,0.952433962267447,1.27719681266994,0.362800556465556,178978.618539221
"37",-0.00117377620126062,-0.693559291926495,0.332079298107375,0.623468400463404,-0.0314355232602758,0.962505001483414,0.933820694500902,0.00613857426797329,-0.0244970538158038,5.2456592839547,-1.47977157396915,0.175661768674086,-0.537757636656542,-0.0708669327672403,0.132429666960842,0.186994632037167,-2.50411860480439,1.05319599372085,0.18542745281125,1.25123002694438,0.239260543152539,-0.0934906546310244,1.01426850426202,1.19771528265408,0.322203922857544,178971.647800118
"38",-0.0428784650165968,-0.675708737888287,0.303234541426721,0.636052814565679,-0.0343428510244387,1.01669103428825,1.13396248483868,0.00662003099025033,-0.0252655636578228,5.24257618637906,-1.48096825162653,0.089623071671701,-0.56103546377195,-0.065664430339046,0.0798101280163159,0.431678557226847,-2.26808262767602,1.03972651246851,0.177220125877606,1.32499725660144,0.165950420843701,-0.0742369608760734,0.983955053295465,0.814570859126691,0.387934290908511,178978.866803221
"39",-0.0699607468933802,-0.70419588310412,0.290470630992309,0.648221925153817,-0.0310507994952171,1.00062257120854,1.0805876444808,0.00634204976510848,-0.0233191612055225,5.25321196028892,-1.48181666879852,0.173691619366508,-0.561972832433611,-0.0772974750056127,0.126468752630206,0.236554146252131,-2.24079522370017,1.05589899319994,0.14735664302895,1.27656151876516,0.301122871022581,-0.0863988792605082,1.00103152562997,0.916489528673003,0.338162633430105,178982.69732539
"40",-0.0574204972315553,-0.68954114191314,0.272550036262315,0.65309550014448,-0.0341890265377283,1.01793010027663,1.01586219504271,0.00586506463939139,-0.0199661093536831,5.22538779556196,-1.48176439627344,0.130873131121618,-0.566346266034663,-0.0596785772114282,0.0178537042456557,0.415044350118781,-2.23434313905678,1.05408517494818,0.0824581118658964,1.35945311907909,0.362796425013838,-0.0764147470717478,1.12358980555813,1.07630402245156,0.402163317976841,178978.72520544
"41",-0.147240492521337,-0.670353673738093,0.263711883040159,0.633923312059963,-0.0343323160417659,1.05151655383733,1.11450707104486,0.00642535473050316,-0.0265997208462188,5.25055344065713,-1.48884899227935,0.199603281339617,-0.606881112335265,-0.0692434873057645,0.172232016320902,0.258433504313927,-2.15940229045416,1.0553183368896,0.226616439346883,1.22272870568192,0.177006687746678,-0.0766857440054794,1.06786233906901,1.10773131172572,0.252823657311745,178984.230130429
"42",-0.164844940775784,-0.650829616789786,0.308057314288433,0.612769097953256,-0.0252112695623404,0.919302068728977,0.998765630951848,0.00637535165938889,-0.0237790282440784,5.18836229236836,-1.48748482992589,0.170725539621686,-0.602124821774763,-0.0560876126665963,0.0617469650967036,0.382555035620422,-2.39324027498043,1.03863922255899,0.237501028964021,1.36359925100997,0.24394482669519,-0.0738250857331582,1.04465588822261,1.03602381546174,0.412190595636145,178979.499341568
"43",-0.181181241880152,-0.608045475847575,0.307892839193582,0.615197382613278,-0.0431783671595446,0.90582532757831,1.13869990028717,0.00633808328774059,-0.0234615827049765,5.26681807272038,-1.48483245219458,0.122035927272084,-0.600842330645021,-0.0620905418038584,0.0429791974059386,0.368946607129203,-2.39957051082075,1.03512422237396,0.249773866984199,1.40017302547615,0.257808851103327,-0.08803251074826,1.06064112975673,1.0708321216627,0.397350553613178,178981.469969239
"44",-0.209978519606525,-0.668769597140467,0.314836318336619,0.602389236334127,-0.0176523598097922,0.914575795733072,1.02214890247294,0.00639609676046285,-0.0265472043265656,5.20426720466511,-1.49169746045385,0.244894690451259,-0.598260413830154,-0.0758329644583591,0.07535080932727,0.238400351805597,-2.48513699154183,1.02431265412561,0.320960498479094,1.27546400546951,0.178601618936331,-0.0773961192731621,1.02951551077063,1.11659524528868,0.333623537751093,178977.660162821
"45",-0.228131871450333,-0.616486526987235,0.286146189465288,0.609828523897961,-0.0400859616548522,0.932006809908116,1.13946359479747,0.00628458380595144,-0.0245340575898613,5.26442720027045,-1.48406735852762,0.144384562958979,-0.625388584325047,-0.0685996009784778,0.11416088625374,0.289195949526761,-2.38894683216529,1.01849637133422,0.231665397669241,1.27358501352197,0.308422381801708,-0.0902562718666223,1.09239697378571,1.2358851074039,0.406988735269929,178981.928151551
"46",-0.23535371875483,-0.581846557182305,0.292056721544225,0.619947719337922,-0.0389941768006437,0.930997656789659,1.00789320290682,0.00633419064592007,-0.0245048518030997,5.25453502915804,-1.48787939325428,0.21881051102765,-0.628705730256053,-0.0650953762514646,0.0593430656468732,0.282178688202948,-2.38971666035656,1.01623306871009,0.235026669863711,1.38615402380388,0.264272872554416,-0.0731251158581491,1.06784996678308,1.17779112602766,0.354373357912095,178986.063007911
"47",-0.235461499742634,-0.585892299322567,0.295490320816409,0.624443835104491,-0.0245696023828514,0.91669971813571,1.12084491491323,0.00626792657578633,-0.0249524480660385,5.20825270310099,-1.48305259363444,0.16539585161857,-0.620025419178428,-0.0612706156828766,0.0910735124640006,0.271153793095173,-2.41132660193798,1.01168105654632,0.250820220318695,1.29798298941149,0.276360400824618,-0.0982941159765794,1.04926268980138,1.17154397548837,0.324236892210079,178987.914664537
"48",-0.239010684035199,-0.562508740536325,0.310439495270284,0.636404679655127,-0.0327758152054253,0.917846411785048,1.04343887838456,0.0061299131034903,-0.0254019012725188,5.22580384136329,-1.48552529470855,0.195927634688563,-0.619699568173738,-0.0560887109136889,0.0367696336855848,0.221752471231819,-2.40653834750865,1.0156422216627,0.230138395564283,1.34272647980131,0.295198173297425,-0.0973286769831152,1.06208635731048,1.02143307149924,0.472034076772334,178983.963427453
"49",-0.241470590367565,-0.631148386597615,0.282378780850694,0.644004192634086,-0.0347109781881792,0.935228885851654,1.05798968194291,0.00646025053273347,-0.0231873112547501,5.23128482941396,-1.48335020343845,0.172294012933469,-0.625853602294899,-0.060694895372581,0.138224658385436,0.366168856052463,-2.41267049223517,1.00758756241797,0.223054968918925,1.27292381398233,0.160611443427327,-0.0688575887294072,1.11712898684251,1.13027626596832,0.175459098760912,178983.151003204
"50",-0.242225736815697,-0.625133313207271,0.307348872848626,0.643503490983121,-0.0316856262566346,0.933608706824654,1.14503034913621,0.00609166230841411,-0.0237597433409321,5.23923465509525,-1.48370518886006,0.199205382700377,-0.62426215624912,-0.0695152240935135,0.163953638789997,0.394659252650701,-2.41037442414268,1.00635485681301,0.216503815590081,1.25427517874727,0.147242752659484,-0.0824065137760051,1.12170390525444,1.10259068077271,0.22479947224541,178985.313312182
"51",-0.230260073142286,-0.624156074975029,0.313415400011481,0.654573269609253,-0.0328977946171345,0.942737199278606,1.13773269042961,0.00627451323435636,-0.0240386665616115,5.23316623569054,-1.48869006056894,0.197529536236947,-0.648695867284544,-0.0683890165105418,0.0976515770309066,0.288529621628997,-2.47337511863476,1.00076054870839,0.216165982481316,1.30190809469437,0.173866846509607,-0.0821247695173757,1.11605298612981,1.14271631525608,0.329161596601618,178991.438432845
"52",-0.232586083312895,-0.597874036843782,0.324416388837367,0.639026223028605,-0.0328271118200455,0.887193371194046,1.09886343278002,0.00611426373235472,-0.0209428880707763,5.24651215516845,-1.49059083890187,0.193156150768943,-0.636677792389783,-0.0728175860077489,0.0864574016150507,0.298751582723762,-2.41159169529986,0.998546810285677,0.164991659271148,1.27625802682161,0.322594915885498,-0.0695138287747925,1.12220639236109,0.972120405103028,0.343585672473297,178989.613259382
"53",-0.22302738647899,-0.594203853297796,0.304285348385366,0.63667579612468,-0.0298429432772327,0.88752320381672,1.00389321481649,0.00620604128358802,-0.0204486820360221,5.23656657816715,-1.49243621217671,0.221540638328397,-0.626385331442056,-0.0661818629580428,0.0717462539802626,0.268746050225213,-2.40457985981991,0.997598626401907,0.18551171025292,1.28162111512986,0.328721648959426,-0.0920450817651552,1.12112808190675,0.987673569487619,0.388626722246336,178988.04887322
"54",-0.215359562179573,-0.591925901540516,0.334835828106358,0.633357022643949,-0.033720952574482,0.880581461726971,1.02405907416332,0.0060999663468013,-0.0220213954730839,5.24972667383887,-1.49327426302876,0.219064241312615,-0.620912921103919,-0.0636254468874648,0.0965238331195593,0.276281033361695,-2.39763207494148,0.997493618708194,0.1718388312262,1.27296527122382,0.366271185232542,-0.108998591831591,1.12905566850317,0.980930407487823,0.409372711528227,178983.163099391
"55",-0.187831744636916,-0.608751231030487,0.313184671512456,0.641048083874992,-0.0381644100163961,0.925645923103675,1.10294966083707,0.00656680708598933,-0.024571672021315,5.2426914242236,-1.48568056142054,0.152283948940777,-0.594016419344283,-0.069812106753564,0.0282789206377473,0.335242947667855,-2.55479387298424,0.998074333584486,0.254799901125778,1.43530335944211,0.217738603363343,-0.060941124043719,1.11662740231501,1.08507017439731,0.299780113119442,178982.62602133
"56",-0.200812761112275,-0.607767985253516,0.243017609928199,0.63628388751603,-0.031468877009463,0.927054671812226,1.03236098934153,0.00647854522570109,-0.0220821460643852,5.24045567909605,-1.48256372707409,0.167073932004634,-0.57783707236159,-0.0744588990405316,0.122238957685097,0.301853217147778,-2.32654193104514,1.01110831905261,0.171913903301383,1.22093843366102,0.237143532627287,-0.0766553203797974,1.13047850623475,1.27217072305445,0.388706548539565,178984.875282029
"57",-0.208636580401988,-0.636474518170348,0.285906392312815,0.650796793306031,-0.0369912339070781,0.894501554318119,1.05736167434425,0.00592556974477361,-0.0211654532641832,5.26085011401568,-1.47648597433547,0.192257143203671,-0.593030535004349,-0.0719207335538787,0.0901096559013428,0.331888302083911,-2.49302966364696,1.0076044875245,0.175619661941104,1.32423410597566,0.216613587259079,-0.0770918739483545,1.13507716789897,1.29869437854383,0.307452196910911,178988.810385904
"58",-0.185125768668318,-0.621575520281975,0.301547728277649,0.66907037737517,-0.0313083135080217,0.862716177826466,1.08996294817253,0.0058610352284262,-0.0229812757430456,5.22596244820138,-1.48380120725049,0.178037565541255,-0.623069925852654,-0.0607101186687831,0.0913210931292182,0.311821904351008,-2.57046426125037,1.0149180004702,0.269772688325124,1.25315058617604,0.297204885693538,-0.081278749855044,1.20284714970981,1.27613491099668,0.373165807539502,178989.842335435
"59",-0.137845329486023,-0.633825934397763,0.295739870898077,0.669652587418782,-0.0309374677220609,0.817590268101418,1.02149690137378,0.00595306353079889,-0.0228238231746775,5.20925724096749,-1.47985605925638,0.188670198071507,-0.648227683133419,-0.0516534759054531,0.0439582431667512,0.351137020065106,-2.38387748779653,0.997620297627042,0.236539852210713,1.35176754833755,0.178223710245327,-0.0851716830213222,1.14540326515694,1.00179081417515,0.362289004023746,178987.373558307
"60",-0.150373112444078,-0.647242195230555,0.330467393417543,0.667974675935311,-0.0295752083295514,0.812720476526566,1.10696276939915,0.00562700314750562,-0.0202004196628949,5.25671264069754,-1.48027284134939,0.139328818963213,-0.653724773985155,-0.0846289127718239,0.0607053693346177,0.364604312574505,-2.37609741433735,0.999296319398633,0.23195587614114,1.37443544103247,0.211042522644379,-0.082120967599291,1.15970576075766,0.986149529802925,0.381625494788609,178986.151078008
"61",-0.141324866754092,-0.610013208295099,0.296967037304394,0.676505305299058,-0.0300805807265506,0.840082109103693,1.01928980021369,0.00557409912865319,-0.0225092582622219,5.21017379715797,-1.48154992857282,0.14603949147161,-0.692917393887326,-0.050304983869835,0.117883992905055,0.257071067896243,-2.29482493144462,1.00197842485701,0.244882883412013,1.20236562618773,0.293503940018662,-0.0997627600940521,1.16474357835757,1.2313336549831,0.349143264446222,178983.646527932
