"","sex0","agesex","ageca","age0","cpthalach","cpexang","cp0","thalachage","thalachexang","thalach0","exangthal","exang0","oldpeakslope","oldpeaklabel","slopethalach","slope0","ca0","thalsex","thal0","labelcp","labelthalach","labelexang","labelca","labelthal","label0","lp__"
"11",0.0622286635848786,-0.276596906653958,0.208076421917329,1.98035134550437,-0.0354459792801624,0.578122000587261,0.975598595489363,-0.00235089007084627,-0.0263485122774484,5.25033946261322,0.210793633246279,1.00304253366927,0.182938494255439,1.29233742083323,-0.0639214037255534,0.278907109618727,-1.88115997282005,0.485463265031606,1.34136565978124,0.245328836889095,-0.108139054362065,0.857166848765304,1.25536761672304,0.308162830040191,-2.22061699851681,179125.968071652
"12",-0.138859384896092,-0.308096937710584,0.330219848189752,1.83890840737602,-0.0267358757705445,0.862168466131967,1.15113088663275,-0.00163902552462661,-0.0196276020993174,5.22886451433176,0.166216625084697,-1.15991705002388,0.165452651899928,1.15600366847501,-0.0738194514472168,0.346610738211387,-2.70911615807828,0.581501598021637,1.4154139793045,0.265689045231089,-0.0638404446057396,0.744587044105912,1.25019484292951,0.31922089572522,-1.96944240157803,179130.41650991
"13",0.998176135215353,-0.587674882680473,0.381112790999365,1.62430811035317,-0.0419930596568611,0.77718095918476,1.06208257681114,-0.000125819049271459,-0.0186982443018242,5.23776292338888,0.0897918998694388,-0.839167610340609,0.186651306463412,0.911496586813314,-0.0517284886306545,0.286159642909407,-2.72312466404177,0.624376204490954,1.4123379108777,0.270540155301371,-0.0762161237096953,0.515114609927034,1.11263535044525,0.375343144304259,-2.03190248194432,179126.936599586
"14",0.387119623076719,-0.513368369926045,0.408769417988138,1.97385602435374,-0.0315029275452995,1.08287009996803,1.06017489372124,-0.00256551148269705,-0.0288479446010377,5.23150677634229,0.154128674975976,-0.201753319946745,0.20821971563635,0.958717989064352,-0.063355334714192,0.287615504777776,-3.10352598609254,0.658710739258164,1.38086177657137,0.222041801795998,-0.0964363997770529,0.368547670323188,1.19575575166659,0.338994082463502,-1.57119204602063,179134.296405675
"15",0.202118395712451,-0.257820175067014,0.352857481488134,2.08022157892845,-0.0369297175012718,0.465986957129336,1.05766472247066,-0.00317877954892638,-0.0184065820259495,5.24459981144215,0.130717834612697,0.261639103606165,0.148187072572056,1.26673490003651,-0.0622247814289884,0.385466402746072,-2.54598351930622,0.404456444793879,1.39006907483437,0.205676838598688,-0.0803042358489282,0.855860400898742,0.982873819408891,0.302618963915763,-1.98397877993484,179133.31563738
"16",1.0017350786481,-0.663025351067676,0.156399687202385,1.93493251139858,-0.0298761428113404,0.711306732795731,1.08184566429566,-0.00211881515987952,-0.0330277926601144,5.2511518560801,0.215289746087364,1.45231923415453,0.195093889673667,0.747081536503237,-0.0803794849908006,0.273012457405735,-1.77690530469148,0.702654813105516,1.37905969353029,0.36701482769834,-0.0794340421818863,1.05974949951882,1.39977066243149,0.263682185862518,-1.62126769155786,179124.24567291
"17",0.74923041314545,-0.60578375013331,0.147493953175914,1.80373261408146,-0.033295367840195,0.712152097337909,1.09784384234984,-0.00137680199014755,-0.0328694623176653,5.25322928819041,0.218850575013006,1.49513000464389,0.179156882158043,0.721584085074504,-0.0760428343399299,0.291256247295904,-1.6777433695336,0.70030101523651,1.40597031333679,0.310458977636688,-0.0780934962264784,0.887734956187479,1.26300999334469,0.268609770011711,-1.47027813171533,179127.366036952
"18",1.08810392387508,-0.614408219591644,0.223554131873604,2.22532370848591,-0.038835766756349,0.75494825068001,1.0385998197313,-0.0042189116901386,-0.0286379327523188,5.26836687946357,0.0406335807315135,0.669534035818358,0.238644576533692,1.06832117980972,-0.070978253687813,0.195186446441844,-1.94219610236077,0.652898037042885,1.46318602247915,0.199734950863632,-0.0798610949679156,0.66851776495349,1.091997190853,0.297729687242924,-1.81658757800481,179128.226291897
"19",-0.457881812314762,-0.267334867882701,0.355616085209327,2.20166382539185,-0.0216316282600157,0.457778552591331,1.11050984122828,-0.00405248780073275,-0.0183532991468358,5.20956007701829,0.16096471134635,0.180558254734859,0.172580487530131,0.894560496724075,-0.0657808875090213,0.321284482038282,-2.64720459038797,0.592742251975858,1.4008316539968,0.285501436142042,-0.0944176765826496,0.70869630207719,1.15003182208211,0.357717800890359,-1.74962272763499,179131.873931104
"20",1.03648011221391,-0.473632584363757,0.256278464030646,1.75672161708791,-0.0330933824056009,1.13199972492116,1.06249549403467,-0.00106842053651937,-0.0322723831985524,5.24791368730594,0.211924363387335,-0.00843077095459474,0.160377335025295,1.06814336185727,-0.0716925919259971,0.321486781424792,-2.13090475549816,0.477654810080708,1.42105169290863,0.288570183111806,-0.0711669139699123,0.667479348829258,1.15022918819453,0.337552070885513,-1.97951131872459,179132.731659364
"21",-0.631723509144141,-0.0749192462270475,0.397558153184594,2.02185689076479,-0.0276983770265542,0.515589709311467,1.02875401977656,-0.00276824376093602,-0.021496126694894,5.2422892000784,0.0701914777276683,0.615767572230734,0.196647600423326,0.755926678487492,-0.0733348907332361,0.293025741870473,-2.84804263855391,0.383508138622463,1.36756742833919,0.279659673262153,-0.0912206529161856,0.517941608243519,1.01573382631624,0.377197694710867,-1.41320690155673,179127.79568991
"22",-0.635266224304423,-0.265863464667683,0.332031410468154,1.87841757627529,-0.0355015811832145,0.766885980249894,1.12337185798247,-0.00168120757316076,-0.0216450102571108,5.2316586217406,0.0961406165266451,-0.72194723107282,0.150032302718382,1.07215604394634,-0.0638318676732437,0.375864463291424,-2.80782586269304,0.634020783054149,1.46898664606234,0.223581480772486,-0.0739598859059394,1.53447532547817,1.34189987788108,0.186018642561121,-1.91425299918028,179124.472987741
"23",1.18984726431666,-0.463918602624808,0.31454792206516,2.00622423415747,-0.0321094532491005,0.783425604190569,1.01063425091389,-0.0028166323423406,-0.0222072882648268,5.25064133934313,0.108123716965064,-0.30580824782086,0.172952709083844,0.800218537912098,-0.0778686376161385,0.314270906261552,-2.24075695853582,0.422083960798162,1.34827967777419,0.35002028064251,-0.0881083295180506,0.25758172968061,0.826954964575903,0.420246057428295,-1.70691879620064,179128.733615092
"24",-0.620309591970757,-0.21553917471815,0.309575821308071,1.96197299012419,-0.032360218190931,0.89583924964563,1.04227164980719,-0.00254938014517382,-0.03316628511935,5.21583749628198,0.213458501568215,0.586548989187747,0.183383414470593,1.24062473366924,-0.0571083513472851,0.305360861239074,-2.56184588294104,0.565029522226221,1.39778053003517,0.27388929208751,-0.0827554957250794,1.02716454770723,1.39681433738924,0.273383978114354,-1.83341956325609,179130.114895918
"25",1.30429738265977,-0.435295958233604,0.553242140611841,2.17794824830009,-0.0251117237582706,0.763388789639431,1.08702630195028,-0.00379228978127366,-0.0210558797087156,5.22593147896973,0.168550762252033,0.0817304078711405,0.115083388453963,0.905104200659856,-0.0667055508858365,0.424566414037225,-3.69597700416536,0.36283559953329,1.37531054989787,0.231744416510739,-0.10569193860815,0.23299854037843,0.979719433990647,0.320344485711544,-1.87917334365219,179123.968961108
"26",-0.699919391454491,-0.161086233425203,0.389258033688334,2.09370623017525,-0.0355080187082131,0.700950103296033,1.03623480561463,-0.00325548528457782,-0.0269856684267549,5.2502412017171,0.0921948910990191,0.220348580234185,0.15080546305843,0.994857505394114,-0.0653632334480539,0.334691596965111,-2.86645917153566,0.50116177151449,1.49115874461465,0.204158476157442,-0.0883354353272016,1.00620950966655,1.06101741071281,0.251169903486164,-1.58395222896036,179129.036385331
"27",0.159950198890225,-0.368053227155264,0.299619992593417,1.92258070145851,-0.0381574987998713,0.476424815156225,1.11877309018685,-0.00208809369756787,-0.0193705163779569,5.26089644500941,0.189567332180957,0.536484189262218,0.175584072954397,0.992527617107339,-0.0772701008481474,0.331057581803704,-2.30991169413002,0.561665009379395,1.42087271464216,0.251600940421656,-0.0661976745349671,0.987798240407934,1.04438411049377,0.207551412656995,-1.87500710462512,179131.059074734
"28",0.172991185877842,-0.294520109683565,0.374370254402901,2.07454898043126,-0.0306366463306311,1.17178019265584,1.03125564204781,-0.0031411750314461,-0.0301178719478434,5.23052140654377,0.116913306359678,-0.243951032216746,0.178854940621172,1.03107830217139,-0.0580973928716805,0.353041713338487,-2.81075007451005,0.463851621236241,1.34893525968019,0.255965642087237,-0.119034254486993,0.598705594773362,1.15471731251337,0.409512569696675,-2.1245854630377,179128.529182728
"29",0.709910702745515,-0.317004275030212,0.23251090812349,1.72678929114811,-0.0255982190927418,1.13388266171235,1.0840657791655,-0.00064151049119574,-0.0241921811953868,5.2011303063122,0.262806022135368,-1.06223913720994,0.184575794581569,1.13539573521126,-0.0642677073184944,0.227437957226963,-2.37229259365276,0.422113015120846,1.41411772493745,0.274148185463877,-0.063065508346399,0.760317651130237,1.66073858785408,0.254710886164322,-1.6419119693312,179114.059167989
"30",0.81307700669933,-0.437603928695745,0.479146994978684,1.7969970646457,-0.0370464117207678,0.749331440584929,1.08573394929339,-0.00141403896431571,-0.0254305528538916,5.26925606490119,0.232471353031991,0.439468950528979,0.146722910929815,1.12635677753821,-0.0727091630773999,0.444057907121169,-3.16940883307364,0.5358356736845,1.36017377439021,0.184958794614905,-0.106332921557538,0.231155183995556,0.776490336773111,0.345174651323169,-2.0741900684602,179124.747229786
"31",0.696128560811144,-0.489655590528799,0.392837189247917,1.82753508817665,-0.0292977970045652,0.740441167670346,1.07251688130755,-0.00148607711725399,-0.0293623875537776,5.21697949485577,0.167391221618781,0.715596410537589,0.135567869021442,1.11495590350522,-0.0626899748337185,0.274256474172374,-2.96419374710186,0.526915112972447,1.40157392146004,0.291670279208227,-0.079210480982155,0.903620517934651,1.10559008908295,0.254332874838502,-1.87033574970552,179134.066596594
"32",0.423599162318914,-0.258887847239991,0.496086380535097,2.0321363989572,-0.0319745620431014,0.954411847751342,1.09887667939563,-0.00284650621135891,-0.0290904169547439,5.24368823761809,0.276718001864191,0.100618001232667,0.175047615987046,0.954710098194569,-0.0754398550403613,0.436622044318475,-3.68017703418985,0.387159893594071,1.37218442493949,0.161837810345366,-0.0701414391253837,0.923979748983019,1.33934474633495,0.291708117371323,-1.83852449035035,179125.818963054
"33",0.653474567267306,-0.562650178219595,0.231492617272198,1.97532134906517,-0.0304105498580385,0.604623791070426,1.04121540759488,-0.00248882434740742,-0.0234865255838348,5.23030864968228,0.0586945571377655,0.364359190023811,0.213654243875026,0.991782418130604,-0.0679361224207327,0.279599988422297,-1.92924662260061,0.716545504104938,1.44164402515569,0.279108426963437,-0.0821448482325642,0.729882626512065,0.892026365807447,0.389168420480549,-1.87857696487121,179131.40424505
"34",0.155414825515103,-0.199254126947724,0.380372695644671,2.02912683004437,-0.0369632581305993,0.862072173171155,1.10358905197004,-0.00274845024729119,-0.0265018502749686,5.24484038587845,0.260657190887672,0.0343041125567836,0.137114583249487,0.989688404611596,-0.0630195482081414,0.440439282739793,-3.03418372030691,0.383331777050842,1.33801533498806,0.233171302063462,-0.0699046841872912,0.885206129524947,1.34574955489575,0.344340349212572,-1.95413728812666,179129.894026169
"35",0.805075447911642,-0.581338160929553,0.242534734556632,2.01587246026867,-0.0278931344118285,0.463122802127317,1.13584212245586,-0.00278881382386358,-0.0227562981267104,5.22839693247516,0.248554312720898,0.762793849344364,0.0840021029450652,1.16565324201488,-0.0659336892193097,0.380145381117843,-2.0470547696955,0.612528976326766,1.34645009530943,0.109851782926936,-0.10229873327833,0.948614168648002,1.17536805325496,0.331610571826653,-1.85488131103628,179127.66954804
"36",0.215098428719151,-0.478934271509994,0.394884273340102,2.02826602632146,-0.0344908335726186,0.97807926003498,1.13268069490831,-0.00282318975499831,-0.0340361408827454,5.23502669036797,0.0896152531733985,0.614058055888492,0.215788465180694,1.1788622918646,-0.0624924152981872,0.327761216685576,-2.84242229919521,0.629838850059915,1.37518275475658,0.127578334037038,-0.0798834776898396,0.880690606297525,1.22360612502224,0.401004434633633,-2.25812716312189,179128.627820372
"37",0.206958871611139,-0.417132271027029,0.47445965943002,2.0333694234234,-0.0290889832752637,0.855050254765213,1.08209501735714,-0.00274409650649458,-0.0272003811277216,5.24241774852065,0.150916915890556,0.22407488642702,0.176034801617957,1.38531849442017,-0.0725483103682636,0.287222769490058,-3.65975083014325,0.648504554566463,1.39549631035822,0.2256332335285,-0.0944847994577876,1.1289200936612,1.4516362577547,0.392866619190705,-1.9989714593995,179125.479354256
"38",0.554778237645895,-0.469865360262692,0.477837790862417,1.74495890976671,-0.0338812998578776,0.809761169156274,1.07764963788594,-0.000914837244140244,-0.0196865123989716,5.24155471002834,0.0908203822694682,-0.621190104813887,0.182256024330173,1.03358226718548,-0.0663951268281244,0.284415428028239,-3.27894810228114,0.546577363380564,1.36852483991331,0.194132688648412,-0.0976183616883336,0.853670220433875,1.1447631629556,0.369666697362071,-2.13356396099179,179130.764087773
"39",-0.0649177998465139,-0.307957609102595,0.252355692119561,2.14781994724426,-0.0316176100388169,0.721400712810214,1.05986073645846,-0.0035460452891158,-0.0291093621837321,5.23812266748234,0.106407208042359,0.71262463495748,0.182436945347848,0.986895627588681,-0.070586340794349,0.298292098836469,-2.0925917954478,0.526546550783681,1.44296717996273,0.316825801146883,-0.0655972014040978,0.701790725384138,1.0562359974543,0.352930482523213,-1.55333854635129,179134.017291793
"40",0.825676447122163,-0.575078893414637,0.254483904043589,2.01234003299255,-0.0315992205150941,0.917116433139916,1.07934221307251,-0.00272893003615146,-0.0310629115795582,5.23554427035367,0.246781821099459,0.349034488817293,0.174698738378218,0.776512139789395,-0.0670113510046573,0.32556027534452,-2.27759366171995,0.641969697417106,1.38303306512741,0.187618601763516,-0.0867828904334536,0.69153930259664,1.35633969386487,0.338652537540216,-1.59717018366133,179132.819656637
"41",0.285806678848355,-0.524598593859261,0.175071464992858,2.0252949056937,-0.0365047524015034,0.905333963214749,1.06103086377306,-0.00301953074310631,-0.0241721634934378,5.24393683397829,0.198331486325728,-0.612521061100867,0.119138792713177,0.678311415198821,-0.0662078639834719,0.338881563466363,-1.94077614145082,0.707816786817685,1.37944470790129,0.218032203545222,-0.0801049314200946,0.707302959048701,1.34111560357589,0.348630930992595,-1.41043020383747,179127.559821284
"42",0.398284055301205,-0.376882951663012,0.271631111386895,2.18832316478907,-0.0294422981017505,0.733097736209998,1.08010570624022,-0.00365683648629767,-0.0244210739994553,5.23434084084909,0.224980274608314,0.283498712073751,0.175066900167464,1.38378268847044,-0.0729076031974744,0.276908511161822,-2.21913470826704,0.506253621371147,1.38470915316804,0.189768380767558,-0.0860720168257904,0.81732447769879,1.00937340801872,0.396797331374723,-2.33174808417455,179130.877178634
"43",-0.0262553918691417,-0.298420668758918,0.413934101858396,1.77424782548808,-0.0371047606097661,0.926491708693553,1.13537387260239,-0.00139939253907897,-0.0268635234385524,5.2481064037808,0.0977342117129783,0.0757906893929229,0.173799031604131,1.36077610497998,-0.0680835358515846,0.286497439156513,-3.01838209830073,0.518314505382199,1.41494451884116,0.231491573536223,-0.0775976589496731,0.57244484073138,1.0590045698626,0.332326750111853,-2.25082061747412,179132.371957722
"44",-0.487507840385679,-0.225989484228718,0.440127920356596,1.79858321524918,-0.0364483145096993,0.781381423642718,1.08171742647608,-0.00115236589023393,-0.029220945982776,5.24479072520203,0.105445132809549,0.566339302319262,0.198584861089691,1.43635687050562,-0.0686917720552694,0.320322591751263,-3.22796726226956,0.53903419425406,1.44709925384953,0.216109947107492,-0.0697024105411638,0.428134385127958,1.17563957408718,0.311941778264632,-2.01061431096626,179129.070306287
"45",-0.00164085420967213,-0.320506254815025,0.371393052137234,1.83800121673028,-0.0330279614735682,1.0628072257213,1.1694261152668,-0.00188238471068305,-0.0306497678890764,5.2584242244085,0.169449529261196,0.107998180414711,0.133500091642751,1.14114461805561,-0.0803737092025229,0.330748051981203,-2.82902831540674,0.507984803146255,1.37069283812837,0.175615064435563,-0.0813449222121645,0.83055354165572,1.15050704325474,0.335204200700421,-2.2583880705478,179128.663970319
"46",0.241780711656984,-0.427768975548238,0.337395613785827,1.93697528296547,-0.0281371786978218,0.70500710790232,1.07121109539528,-0.00178141157608187,-0.0201833606525516,5.21516137514547,0.0669100720373473,-0.38316650114452,0.167244396535737,1.34174373061067,-0.0615284050732842,0.389182843541056,-2.52840313882551,0.659713219506434,1.34860035762837,0.159447136017927,-0.082524536208586,0.433475491029489,1.01882715061684,0.402582761387691,-1.99783228469343,179125.551363716
"47",1.15144492105047,-0.487061186811666,0.391607505576913,1.82210882094186,-0.036175845035944,0.931898268673566,1.05691958780582,-0.00157810650788998,-0.0390759965076113,5.24867432623711,0.212499375064597,1.89522658709971,0.104973636794026,1.01368387720018,-0.0702209448112897,0.357620617897206,-2.77172997465003,0.545678117282503,1.3127362948156,0.311625354962052,-0.0774477773207934,0.342040530803913,1.0895225710246,0.478253617970833,-2.12451183568905,179121.252214969
"48",0.333669918856328,-0.464346954041035,0.33150210404988,2.23311439929821,-0.0317523550690082,0.707094237759854,1.00982438347048,-0.00402652527687134,-0.0203929800471817,5.26126936826671,0.127235382470038,-0.525995431217499,0.259462388748033,1.23996355260427,-0.0792519149630282,0.205132524312982,-2.7124273566088,0.565459991908072,1.36584223495659,0.314558940615629,-0.083045371988126,1.03875024399187,1.16179107940531,0.329081568850902,-1.83240709789832,179126.705593687
"49",0.56064809294504,-0.436985257525293,0.335143069972906,2.26664578431266,-0.0317888985512408,0.687430454539323,1.00166524535417,-0.00430641985405332,-0.016380432328233,5.25763709435164,0.140467477899825,-0.75220380670029,0.283000784366978,1.13871949035272,-0.0835943917487584,0.199707989407655,-2.49076556533504,0.595204769926921,1.36506173700051,0.284814116616367,-0.0934944493529059,0.87854695778901,1.21624216407486,0.31662684182362,-1.7946838105657,179122.089311422
"50",0.0709850691693976,-0.328536103769586,0.296208114654226,1.89673630562563,-0.0317031799122785,1.02167406458599,1.1179500177867,-0.00201837438667317,-0.0256021817860102,5.20132264330075,0.118664091556307,-0.757647936622539,0.0673543030820754,0.882026195989735,-0.0513034241297346,0.437880582900306,-2.41777836967813,0.518827076772606,1.41077859654826,0.262975310221864,-0.0805101881484866,0.848000166058727,1.07038627372341,0.32334973126292,-1.77263221652807,179129.10573111
"51",-0.082210368853718,-0.343466353188232,0.261502321341511,2.25110047085732,-0.032189382124621,0.72183175067026,1.12689894975825,-0.00433860013405213,-0.0260202314338584,5.25608529188537,0.157841935379925,0.324343596248016,0.150137578198543,0.911020980006239,-0.0851626385956727,0.408088802048984,-2.24959090278155,0.560855310120906,1.4149447399967,0.0958653099815707,-0.0785780827434407,0.607028051888876,1.04040920968974,0.330504723933155,-1.54926424730804,179128.939124628
"52",1.16841995857445,-0.553911568925019,0.316285573076567,1.59555851426106,-0.036196584853212,0.431221632735243,1.02115695970772,0.000111763216858721,-0.0311774769608172,5.2485790298212,-0.00214131661334216,1.97213542955109,0.236599080865402,1.03206382862157,-0.0705028702925834,0.166318450153281,-2.58709546730091,0.540974489802408,1.42518826087911,0.324795177430433,-0.0811405296887742,1.26387614520234,1.11570021323684,0.402022997977561,-2.02891413759345,179122.559388588
"53",1.51771203553793,-0.529421783554784,0.33460148556293,2.15440679094699,-0.0256591364862042,0.738596489175482,1.10705677675907,-0.0035992038463345,-0.0175413341841733,5.20555042696641,0.161255811280292,-0.887966740032253,0.226944304423944,1.12105487041714,-0.0587409508860011,0.260371656354492,-2.59519501564355,0.415060843859382,1.4218436445688,0.197567098150602,-0.0991112426366617,0.532361248126586,1.32689118385075,0.339622864485179,-1.79461909049037,179129.34073586
"54",-1.05758261489795,-0.17558663157141,0.432010034638173,1.82752811678103,-0.0377264732633275,0.890662977264015,1.09112764960639,-0.00145239203632942,-0.033182473497467,5.26721295924754,0.152092847845963,1.00194207302463,0.131278008002837,0.976964137227433,-0.0773155343651573,0.326270654676189,-3.08396383560664,0.636697463242051,1.39795078010375,0.302660929156026,-0.071777918285061,0.97701355063453,0.886659572635381,0.388911003279321,-1.8614386360728,179128.463776896
"55",0.820455472166846,-0.485897251557206,0.371955698283267,1.96198592895668,-0.0310711881302381,0.507953602999686,1.08180428181049,-0.00252280405625855,-0.0223255209938638,5.23113376064618,0.0915977079314951,0.870085370479108,0.260347842419795,1.08759714875493,-0.0694884394411542,0.207379624383055,-2.62544872327571,0.534357233344649,1.3930533208657,0.144477049733988,-0.0842396326327129,0.622007185175488,1.01909649789654,0.275744175128345,-1.92578176345551,179128.651739815
"56",0.541869767460844,-0.343980708152734,0.33025722031549,1.99155135242242,-0.0424758345962818,0.648319258325423,1.12814908474409,-0.00253952446113825,-0.0207446104603399,5.28180051346325,0.25218382178255,-0.343213996880072,0.171564062788591,1.09455713534183,-0.0764491662636775,0.267766716702144,-2.4768622656346,0.43571704574743,1.41002982600417,0.241490405277185,-0.0687096505875338,1.284427085038,0.935248784856439,0.283002753263385,-1.93490788757279,179131.421443178
"57",0.298345489609368,-0.333103120058998,0.404148993063049,2.02939592056365,-0.0462652850326279,0.645604491322996,1.08030522923179,-0.00266004542906971,-0.0313039833349208,5.2818266956281,0.15747755325787,1.69539944909804,0.145261936658341,1.00489323562893,-0.068166138946411,0.343340208477844,-2.82841415073972,0.510283248043662,1.38154156878978,0.168930336826482,-0.0790532408505777,0.600738854530733,0.932643202926245,0.258278531237448,-1.85969352237666,179130.80128753
"58",0.107153227784771,-0.331981882239602,0.361077465685554,2.03628570427417,-0.0456442581768892,0.628006969701561,1.08239950987867,-0.00307271893224653,-0.0293337075621983,5.28070107929486,0.178783836027462,1.49562135809284,0.143613471889645,0.898206532315855,-0.0646130247807147,0.334411921384501,-2.63392866247706,0.566580222795282,1.3878722323898,0.15182105946404,-0.0862810212964551,0.565943628254438,0.992715163699769,0.25856424874691,-1.80493941284834,179129.850183546
"59",-0.371147580430512,-0.355284059143417,0.311370983012104,2.00637247629403,-0.0236944615841556,0.68289939880794,1.1494222099706,-0.00246479461673716,-0.0287903832746532,5.20344914495793,0.21193161575897,0.88598946201801,0.190657791365474,0.972600638123423,-0.0677102537158105,0.350513298508182,-2.49255239175732,0.613140121617387,1.4001397401062,0.205837376018445,-0.0723380235481835,0.593479124032624,1.23050952259633,0.224688650235156,-1.79100775684167,179129.273117257
"60",0.958397266488256,-0.369162782533929,0.333546049855641,2.0051899714302,-0.0297741062980392,0.933416836110486,1.04583157308191,-0.0025962753315686,-0.0235818415715721,5.22437730547344,0.245066454111666,-0.515479672858387,0.168045382987212,0.998259549226084,-0.0573800363825706,0.281803562094439,-2.59937886126554,0.383844902856869,1.36944440799774,0.225599173090972,-0.1143254299782,0.900537809926372,1.02851654636136,0.269309536195429,-1.70276032945571,179131.405890889
"61",0.682287511750264,-0.346605906355438,0.356198154956832,2.10947598319404,-0.0296979318349893,0.930416474860555,1.03110626722538,-0.00300963658281117,-0.0217907316558804,5.21765688365994,0.230238384222018,-0.733518383988747,0.205614263514255,0.925780665092939,-0.0565590922947813,0.278508819398432,-2.65092918070105,0.413007957142049,1.35681021721128,0.26703469575459,-0.109253977905031,0.810132133552391,0.980367020425477,0.274599769242206,-1.77375039674254,179131.270072833
